InventoryID,DateKey,ProductID,OpeningStock,PurchasedQty,SoldQty,ClosingStock,ReorderLevel,StockStatus
INVST0012577,20240128,P000525,100,24,4,120,12,In Stock
INVST0012578,20240228,P000525,120,0,0,120,12,In Stock
INVST0012579,20240328,P000525,120,0,0,120,12,In Stock
INVST0012580,20240428,P000525,120,0,2,118,12,In Stock
INVST0012581,20240528,P000525,118,0,0,118,12,In Stock
INVST0012582,20240628,P000525,118,0,6,112,12,In Stock
INVST0012583,20240728,P000525,112,0,1,111,12,In Stock
INVST0012584,20240828,P000525,111,0,4,107,12,In Stock
INVST0012585,20240928,P000525,107,0,5,102,12,In Stock
INVST0012586,20241028,P000525,102,0,5,97,12,In Stock
INVST0012587,20241128,P000525,97,0,1,96,12,In Stock
INVST0012588,20241228,P000525,96,0,0,96,12,In Stock
INVST0012589,20250128,P000525,96,0,0,96,12,In Stock
INVST0012590,20250228,P000525,96,0,0,96,12,In Stock
INVST0012591,20250328,P000525,96,0,3,93,12,In Stock
INVST0012592,20250428,P000525,93,0,0,93,12,In Stock
INVST0012593,20250528,P000525,93,0,9,84,12,In Stock
INVST0012594,20250628,P000525,84,0,3,81,12,In Stock
INVST0012595,20250728,P000525,81,0,6,75,12,In Stock
INVST0012596,20250828,P000525,75,0,1,74,12,In Stock
INVST0012597,20250928,P000525,74,0,1,73,12,In Stock
INVST0012598,20251028,P000525,73,0,4,69,12,In Stock
INVST0012599,20251128,P000525,69,0,3,66,12,In Stock
INVST0012600,20251228,P000525,66,27,7,86,12,In Stock
INVST0012601,20240128,P000526,100,0,4,96,18,In Stock
INVST0012602,20240228,P000526,96,44,2,138,18,In Stock
INVST0012603,20240328,P000526,138,0,2,136,18,In Stock
INVST0012604,20240428,P000526,136,0,2,134,18,In Stock
INVST0012605,20240528,P000526,134,0,4,130,18,In Stock
INVST0012606,20240628,P000526,130,0,2,128,18,In Stock
INVST0012607,20240728,P000526,128,0,4,124,18,In Stock
INVST0012608,20240828,P000526,124,0,3,121,18,In Stock
INVST0012609,20240928,P000526,121,0,3,118,18,In Stock
INVST0012610,20241028,P000526,118,0,0,118,18,In Stock
INVST0012611,20241128,P000526,118,0,0,118,18,In Stock
INVST0012612,20241228,P000526,118,0,2,116,18,In Stock
INVST0012613,20250128,P000526,116,0,2,114,18,In Stock
INVST0012614,20250228,P000526,114,0,3,111,18,In Stock
INVST0012615,20250328,P000526,111,0,7,104,18,In Stock
INVST0012616,20250428,P000526,104,0,2,102,18,In Stock
INVST0012617,20250528,P000526,102,0,0,102,18,In Stock
INVST0012618,20250628,P000526,102,21,1,122,18,In Stock
INVST0012619,20250728,P000526,122,0,1,121,18,In Stock
INVST0012620,20250828,P000526,121,0,9,112,18,In Stock
INVST0012621,20250928,P000526,112,0,4,108,18,In Stock
INVST0012622,20251028,P000526,108,34,14,128,18,In Stock
INVST0012623,20251128,P000526,128,0,0,128,18,In Stock
INVST0012624,20251228,P000526,128,0,8,120,18,In Stock
INVST0012625,20240128,P000527,100,0,3,97,18,In Stock
INVST0012626,20240228,P000527,97,0,0,97,18,In Stock
INVST0012627,20240328,P000527,97,0,0,97,18,In Stock
INVST0012628,20240428,P000527,97,0,5,92,18,In Stock
INVST0012629,20240528,P000527,92,0,1,91,18,In Stock
INVST0012630,20240628,P000527,91,0,1,90,18,In Stock
INVST0012631,20240728,P000527,90,0,4,86,18,In Stock
INVST0012632,20240828,P000527,86,0,0,86,18,In Stock
INVST0012633,20240928,P000527,86,0,2,84,18,In Stock
INVST0012634,20241028,P000527,84,0,5,79,18,In Stock
INVST0012635,20241128,P000527,79,0,5,74,18,In Stock
INVST0012636,20241228,P000527,74,0,0,74,18,In Stock
INVST0012637,20250128,P000527,74,0,2,72,18,In Stock
INVST0012638,20250228,P000527,72,0,1,71,18,In Stock
INVST0012639,20250328,P000527,71,0,6,65,18,In Stock
INVST0012640,20250428,P000527,65,0,3,62,18,In Stock
INVST0012641,20250528,P000527,62,0,3,59,18,In Stock
INVST0012642,20250628,P000527,59,0,1,58,18,In Stock
INVST0012643,20250728,P000527,58,0,3,55,18,In Stock
INVST0012644,20250828,P000527,55,0,0,55,18,In Stock
INVST0012645,20250928,P000527,55,0,3,52,18,In Stock
INVST0012646,20251028,P000527,52,0,2,50,18,In Stock
INVST0012647,20251128,P000527,50,0,0,50,18,In Stock
INVST0012648,20251228,P000527,50,0,4,46,18,In Stock
INVST0012649,20240128,P000528,100,0,0,100,18,In Stock
INVST0012650,20240228,P000528,100,0,5,95,18,In Stock
INVST0012651,20240328,P000528,95,0,0,95,18,In Stock
INVST0012652,20240428,P000528,95,24,4,115,18,In Stock
INVST0012653,20240528,P000528,115,0,5,110,18,In Stock
INVST0012654,20240628,P000528,110,0,2,108,18,In Stock
INVST0012655,20240728,P000528,108,0,0,108,18,In Stock
INVST0012656,20240828,P000528,108,0,7,101,18,In Stock
INVST0012657,20240928,P000528,101,0,0,101,18,In Stock
INVST0012658,20241028,P000528,101,0,0,101,18,In Stock
INVST0012659,20241128,P000528,101,0,0,101,18,In Stock
INVST0012660,20241228,P000528,101,0,0,101,18,In Stock
INVST0012661,20250128,P000528,101,0,5,96,18,In Stock
INVST0012662,20250228,P000528,96,0,2,94,18,In Stock
INVST0012663,20250328,P000528,94,0,5,89,18,In Stock
INVST0012664,20250428,P000528,89,0,3,86,18,In Stock
INVST0012665,20250528,P000528,86,0,1,85,18,In Stock
INVST0012666,20250628,P000528,85,0,0,85,18,In Stock
INVST0012667,20250728,P000528,85,0,0,85,18,In Stock
INVST0012668,20250828,P000528,85,0,4,81,18,In Stock
INVST0012669,20250928,P000528,81,0,0,81,18,In Stock
INVST0012670,20251028,P000528,81,0,0,81,18,In Stock
INVST0012671,20251128,P000528,81,0,1,80,18,In Stock
INVST0012672,20251228,P000528,80,0,0,80,18,In Stock
INVST0012673,20240128,P000529,100,0,2,98,15,In Stock
INVST0012674,20240228,P000529,98,0,5,93,15,In Stock
INVST0012675,20240328,P000529,93,0,4,89,15,In Stock
INVST0012676,20240428,P000529,89,0,8,81,15,In Stock
INVST0012677,20240528,P000529,81,0,5,76,15,In Stock
INVST0012678,20240628,P000529,76,0,1,75,15,In Stock
INVST0012679,20240728,P000529,75,0,0,75,15,In Stock
INVST0012680,20240828,P000529,75,0,7,68,15,In Stock
INVST0012681,20240928,P000529,68,0,3,65,15,In Stock
INVST0012682,20241028,P000529,65,0,5,60,15,In Stock
INVST0012683,20241128,P000529,60,0,2,58,15,In Stock
INVST0012684,20241228,P000529,58,0,3,55,15,In Stock
INVST0012685,20250128,P000529,55,0,1,54,15,In Stock
INVST0012686,20250228,P000529,54,0,0,54,15,In Stock
INVST0012687,20250328,P000529,54,0,5,49,15,In Stock
INVST0012688,20250428,P000529,49,0,0,49,15,In Stock
INVST0012689,20250528,P000529,49,0,3,46,15,In Stock
INVST0012690,20250628,P000529,46,0,0,46,15,In Stock
INVST0012691,20250728,P000529,46,0,1,45,15,In Stock
INVST0012692,20250828,P000529,45,0,3,42,15,In Stock
INVST0012693,20250928,P000529,42,0,4,38,15,In Stock
INVST0012694,20251028,P000529,38,0,2,36,15,In Stock
INVST0012695,20251128,P000529,36,0,0,36,15,In Stock
INVST0012696,20251228,P000529,36,0,1,35,15,In Stock
INVST0012697,20240128,P000530,100,0,4,96,60,In Stock
INVST0012698,20240228,P000530,96,0,6,90,60,In Stock
INVST0012699,20240328,P000530,90,0,6,84,60,In Stock
INVST0012700,20240428,P000530,84,0,0,84,60,In Stock
INVST0012701,20240528,P000530,84,0,1,83,60,In Stock
INVST0012702,20240628,P000530,83,0,2,81,60,In Stock
INVST0012703,20240728,P000530,81,0,7,74,60,In Stock
INVST0012704,20240828,P000530,74,0,0,74,60,In Stock
INVST0012705,20240928,P000530,74,0,0,74,60,In Stock
INVST0012706,20241028,P000530,74,0,6,68,60,In Stock
INVST0012707,20241128,P000530,68,0,10,58,60,Low Stock
INVST0012708,20241228,P000530,58,0,0,58,60,Low Stock
INVST0012709,20250128,P000530,58,31,11,78,60,In Stock
INVST0012710,20250228,P000530,78,0,0,78,60,In Stock
INVST0012711,20250328,P000530,78,0,0,78,60,In Stock
INVST0012712,20250428,P000530,78,0,1,77,60,In Stock
INVST0012713,20250528,P000530,77,0,0,77,60,In Stock
INVST0012714,20250628,P000530,77,0,3,74,60,In Stock
INVST0012715,20250728,P000530,74,0,2,72,60,In Stock
INVST0012716,20250828,P000530,72,0,6,66,60,In Stock
INVST0012717,20250928,P000530,66,0,0,66,60,In Stock
INVST0012718,20251028,P000530,66,0,3,63,60,In Stock
INVST0012719,20251128,P000530,63,0,0,63,60,In Stock
INVST0012720,20251228,P000530,63,0,3,60,60,Low Stock
INVST0012721,20240128,P000531,100,0,3,97,60,In Stock
INVST0012722,20240228,P000531,97,0,3,94,60,In Stock
INVST0012723,20240328,P000531,94,0,0,94,60,In Stock
INVST0012724,20240428,P000531,94,0,3,91,60,In Stock
INVST0012725,20240528,P000531,91,0,0,91,60,In Stock
INVST0012726,20240628,P000531,91,0,2,89,60,In Stock
INVST0012727,20240728,P000531,89,0,4,85,60,In Stock
INVST0012728,20240828,P000531,85,0,4,81,60,In Stock
INVST0012729,20240928,P000531,81,0,4,77,60,In Stock
INVST0012730,20241028,P000531,77,0,5,72,60,In Stock
INVST0012731,20241128,P000531,72,0,3,69,60,In Stock
INVST0012732,20241228,P000531,69,0,4,65,60,In Stock
INVST0012733,20250128,P000531,65,0,8,57,60,Low Stock
INVST0012734,20250228,P000531,57,0,0,57,60,Low Stock
INVST0012735,20250328,P000531,57,0,4,53,60,Low Stock
INVST0012736,20250428,P000531,53,0,6,47,60,Low Stock
INVST0012737,20250528,P000531,47,0,0,47,60,Low Stock
INVST0012738,20250628,P000531,47,0,6,41,60,Low Stock
INVST0012739,20250728,P000531,41,0,0,41,60,Low Stock
INVST0012740,20250828,P000531,41,0,3,38,60,Low Stock
INVST0012741,20250928,P000531,38,0,3,35,60,Low Stock
INVST0012742,20251028,P000531,35,0,9,26,60,Low Stock
INVST0012743,20251128,P000531,26,0,4,22,60,Low Stock
INVST0012744,20251228,P000531,22,0,2,20,60,Low Stock
INVST0012745,20240128,P000532,100,0,10,90,60,In Stock
INVST0012746,20240228,P000532,90,0,0,90,60,In Stock
INVST0012747,20240328,P000532,90,0,3,87,60,In Stock
INVST0012748,20240428,P000532,87,0,2,85,60,In Stock
INVST0012749,20240528,P000532,85,0,0,85,60,In Stock
INVST0012750,20240628,P000532,85,0,3,82,60,In Stock
INVST0012751,20240728,P000532,82,0,4,78,60,In Stock
INVST0012752,20240828,P000532,78,0,0,78,60,In Stock
INVST0012753,20240928,P000532,78,0,0,78,60,In Stock
INVST0012754,20241028,P000532,78,0,3,75,60,In Stock
INVST0012755,20241128,P000532,75,0,1,74,60,In Stock
INVST0012756,20241228,P000532,74,0,4,70,60,In Stock
INVST0012757,20250128,P000532,70,0,0,70,60,In Stock
INVST0012758,20250228,P000532,70,0,0,70,60,In Stock
INVST0012759,20250328,P000532,70,0,6,64,60,In Stock
INVST0012760,20250428,P000532,64,0,0,64,60,In Stock
INVST0012761,20250528,P000532,64,0,4,60,60,Low Stock
INVST0012762,20250628,P000532,60,0,0,60,60,Low Stock
INVST0012763,20250728,P000532,60,0,2,58,60,Low Stock
INVST0012764,20250828,P000532,58,0,8,50,60,Low Stock
INVST0012765,20250928,P000532,50,0,4,46,60,Low Stock
INVST0012766,20251028,P000532,46,0,5,41,60,Low Stock
INVST0012767,20251128,P000532,41,0,0,41,60,Low Stock
INVST0012768,20251228,P000532,41,0,3,38,60,Low Stock
INVST0012769,20240128,P000533,100,0,2,98,40,In Stock
INVST0012770,20240228,P000533,98,0,0,98,40,In Stock
INVST0012771,20240328,P000533,98,0,0,98,40,In Stock
INVST0012772,20240428,P000533,98,0,2,96,40,In Stock
INVST0012773,20240528,P000533,96,0,8,88,40,In Stock
INVST0012774,20240628,P000533,88,0,2,86,40,In Stock
INVST0012775,20240728,P000533,86,0,11,75,40,In Stock
INVST0012776,20240828,P000533,75,0,2,73,40,In Stock
INVST0012777,20240928,P000533,73,0,0,73,40,In Stock
INVST0012778,20241028,P000533,73,0,2,71,40,In Stock
INVST0012779,20241128,P000533,71,23,3,91,40,In Stock
INVST0012780,20241228,P000533,91,0,7,84,40,In Stock
INVST0012781,20250128,P000533,84,0,2,82,40,In Stock
INVST0012782,20250228,P000533,82,0,3,79,40,In Stock
INVST0012783,20250328,P000533,79,0,5,74,40,In Stock
INVST0012784,20250428,P000533,74,0,1,73,40,In Stock
INVST0012785,20250528,P000533,73,0,2,71,40,In Stock
INVST0012786,20250628,P000533,71,0,1,70,40,In Stock
INVST0012787,20250728,P000533,70,0,0,70,40,In Stock
INVST0012788,20250828,P000533,70,0,3,67,40,In Stock
INVST0012789,20250928,P000533,67,0,0,67,40,In Stock
INVST0012790,20251028,P000533,67,0,0,67,40,In Stock
INVST0012791,20251128,P000533,67,0,4,63,40,In Stock
INVST0012792,20251228,P000533,63,0,0,63,40,In Stock
INVST0012793,20240128,P000534,100,0,3,97,40,In Stock
INVST0012794,20240228,P000534,97,0,0,97,40,In Stock
INVST0012795,20240328,P000534,97,0,2,95,40,In Stock
INVST0012796,20240428,P000534,95,24,4,115,40,In Stock
INVST0012797,20240528,P000534,115,25,5,135,40,In Stock
INVST0012798,20240628,P000534,135,0,3,132,40,In Stock
INVST0012799,20240728,P000534,132,0,2,130,40,In Stock
INVST0012800,20240828,P000534,130,0,3,127,40,In Stock
INVST0012801,20240928,P000534,127,0,6,121,40,In Stock
INVST0012802,20241028,P000534,121,0,0,121,40,In Stock
INVST0012803,20241128,P000534,121,0,1,120,40,In Stock
INVST0012804,20241228,P000534,120,0,3,117,40,In Stock
INVST0012805,20250128,P000534,117,0,1,116,40,In Stock
INVST0012806,20250228,P000534,116,0,0,116,40,In Stock
INVST0012807,20250328,P000534,116,0,2,114,40,In Stock
INVST0012808,20250428,P000534,114,0,3,111,40,In Stock
INVST0012809,20250528,P000534,111,0,0,111,40,In Stock
INVST0012810,20250628,P000534,111,0,0,111,40,In Stock
INVST0012811,20250728,P000534,111,0,0,111,40,In Stock
INVST0012812,20250828,P000534,111,0,5,106,40,In Stock
INVST0012813,20250928,P000534,106,0,7,99,40,In Stock
INVST0012814,20251028,P000534,99,0,7,92,40,In Stock
INVST0012815,20251128,P000534,92,0,2,90,40,In Stock
INVST0012816,20251228,P000534,90,0,6,84,40,In Stock
INVST0012817,20240128,P000535,100,0,0,100,20,In Stock
INVST0012818,20240228,P000535,100,0,2,98,20,In Stock
INVST0012819,20240328,P000535,98,0,7,91,20,In Stock
INVST0012820,20240428,P000535,91,0,0,91,20,In Stock
INVST0012821,20240528,P000535,91,0,3,88,20,In Stock
INVST0012822,20240628,P000535,88,0,0,88,20,In Stock
INVST0012823,20240728,P000535,88,0,4,84,20,In Stock
INVST0012824,20240828,P000535,84,0,5,79,20,In Stock
INVST0012825,20240928,P000535,79,0,2,77,20,In Stock
INVST0012826,20241028,P000535,77,0,4,73,20,In Stock
INVST0012827,20241128,P000535,73,0,5,68,20,In Stock
INVST0012828,20241228,P000535,68,0,0,68,20,In Stock
INVST0012829,20250128,P000535,68,0,0,68,20,In Stock
INVST0012830,20250228,P000535,68,0,3,65,20,In Stock
INVST0012831,20250328,P000535,65,0,0,65,20,In Stock
INVST0012832,20250428,P000535,65,0,5,60,20,In Stock
INVST0012833,20250528,P000535,60,0,3,57,20,In Stock
INVST0012834,20250628,P000535,57,0,13,44,20,In Stock
INVST0012835,20250728,P000535,44,0,3,41,20,In Stock
INVST0012836,20250828,P000535,41,0,2,39,20,In Stock
INVST0012837,20250928,P000535,39,0,0,39,20,In Stock
INVST0012838,20251028,P000535,39,0,0,39,20,In Stock
INVST0012839,20251128,P000535,39,0,3,36,20,In Stock
INVST0012840,20251228,P000535,36,0,3,33,20,In Stock
INVST0012841,20240128,P000536,100,0,3,97,20,In Stock
INVST0012842,20240228,P000536,97,0,0,97,20,In Stock
INVST0012843,20240328,P000536,97,0,3,94,20,In Stock
INVST0012844,20240428,P000536,94,25,5,114,20,In Stock
INVST0012845,20240528,P000536,114,0,0,114,20,In Stock
INVST0012846,20240628,P000536,114,0,0,114,20,In Stock
INVST0012847,20240728,P000536,114,0,4,110,20,In Stock
INVST0012848,20240828,P000536,110,0,3,107,20,In Stock
INVST0012849,20240928,P000536,107,0,2,105,20,In Stock
INVST0012850,20241028,P000536,105,0,1,104,20,In Stock
INVST0012851,20241128,P000536,104,0,0,104,20,In Stock
INVST0012852,20241228,P000536,104,0,6,98,20,In Stock
INVST0012853,20250128,P000536,98,0,0,98,20,In Stock
INVST0012854,20250228,P000536,98,0,2,96,20,In Stock
INVST0012855,20250328,P000536,96,0,6,90,20,In Stock
INVST0012856,20250428,P000536,90,0,1,89,20,In Stock
INVST0012857,20250528,P000536,89,0,1,88,20,In Stock
INVST0012858,20250628,P000536,88,0,2,86,20,In Stock
INVST0012859,20250728,P000536,86,0,0,86,20,In Stock
INVST0012860,20250828,P000536,86,0,2,84,20,In Stock
INVST0012861,20250928,P000536,84,0,1,83,20,In Stock
INVST0012862,20251028,P000536,83,0,2,81,20,In Stock
INVST0012863,20251128,P000536,81,0,2,79,20,In Stock
INVST0012864,20251228,P000536,79,0,4,75,20,In Stock
INVST0012865,20240128,P000537,100,0,3,97,18,In Stock
INVST0012866,20240228,P000537,97,0,3,94,18,In Stock
INVST0012867,20240328,P000537,94,0,0,94,18,In Stock
INVST0012868,20240428,P000537,94,0,6,88,18,In Stock
INVST0012869,20240528,P000537,88,0,0,88,18,In Stock
INVST0012870,20240628,P000537,88,0,3,85,18,In Stock
INVST0012871,20240728,P000537,85,0,1,84,18,In Stock
INVST0012872,20240828,P000537,84,0,1,83,18,In Stock
INVST0012873,20240928,P000537,83,0,2,81,18,In Stock
INVST0012874,20241028,P000537,81,0,0,81,18,In Stock
INVST0012875,20241128,P000537,81,0,2,79,18,In Stock
INVST0012876,20241228,P000537,79,0,0,79,18,In Stock
INVST0012877,20250128,P000537,79,27,7,99,18,In Stock
INVST0012878,20250228,P000537,99,0,0,99,18,In Stock
INVST0012879,20250328,P000537,99,0,5,94,18,In Stock
INVST0012880,20250428,P000537,94,0,4,90,18,In Stock
INVST0012881,20250528,P000537,90,0,2,88,18,In Stock
INVST0012882,20250628,P000537,88,0,1,87,18,In Stock
INVST0012883,20250728,P000537,87,0,3,84,18,In Stock
INVST0012884,20250828,P000537,84,0,7,77,18,In Stock
INVST0012885,20250928,P000537,77,0,3,74,18,In Stock
INVST0012886,20251028,P000537,74,0,5,69,18,In Stock
INVST0012887,20251128,P000537,69,0,6,63,18,In Stock
INVST0012888,20251228,P000537,63,0,1,62,18,In Stock
INVST0012889,20240128,P000538,100,0,1,99,18,In Stock
INVST0012890,20240228,P000538,99,0,3,96,18,In Stock
INVST0012891,20240328,P000538,96,24,4,116,18,In Stock
INVST0012892,20240428,P000538,116,0,0,116,18,In Stock
INVST0012893,20240528,P000538,116,0,3,113,18,In Stock
INVST0012894,20240628,P000538,113,0,2,111,18,In Stock
INVST0012895,20240728,P000538,111,0,0,111,18,In Stock
INVST0012896,20240828,P000538,111,0,0,111,18,In Stock
INVST0012897,20240928,P000538,111,0,3,108,18,In Stock
INVST0012898,20241028,P000538,108,0,2,106,18,In Stock
INVST0012899,20241128,P000538,106,0,2,104,18,In Stock
INVST0012900,20241228,P000538,104,0,6,98,18,In Stock
INVST0012901,20250128,P000538,98,0,0,98,18,In Stock
INVST0012902,20250228,P000538,98,0,1,97,18,In Stock
INVST0012903,20250328,P000538,97,0,11,86,18,In Stock
INVST0012904,20250428,P000538,86,0,0,86,18,In Stock
INVST0012905,20250528,P000538,86,21,1,106,18,In Stock
INVST0012906,20250628,P000538,106,0,0,106,18,In Stock
INVST0012907,20250728,P000538,106,0,0,106,18,In Stock
INVST0012908,20250828,P000538,106,0,3,103,18,In Stock
INVST0012909,20250928,P000538,103,0,0,103,18,In Stock
INVST0012910,20251028,P000538,103,0,0,103,18,In Stock
INVST0012911,20251128,P000538,103,0,4,99,18,In Stock
INVST0012912,20251228,P000538,99,0,1,98,18,In Stock
INVST0012913,20240128,P000539,100,0,0,100,15,In Stock
INVST0012914,20240228,P000539,100,0,1,99,15,In Stock
INVST0012915,20240328,P000539,99,0,0,99,15,In Stock
INVST0012916,20240428,P000539,99,0,6,93,15,In Stock
INVST0012917,20240528,P000539,93,0,3,90,15,In Stock
INVST0012918,20240628,P000539,90,0,2,88,15,In Stock
INVST0012919,20240728,P000539,88,0,3,85,15,In Stock
INVST0012920,20240828,P000539,85,0,3,82,15,In Stock
INVST0012921,20240928,P000539,82,0,4,78,15,In Stock
INVST0012922,20241028,P000539,78,0,0,78,15,In Stock
INVST0012923,20241128,P000539,78,0,2,76,15,In Stock
INVST0012924,20241228,P000539,76,0,9,67,15,In Stock
INVST0012925,20250128,P000539,67,0,5,62,15,In Stock
INVST0012926,20250228,P000539,62,0,1,61,15,In Stock
INVST0012927,20250328,P000539,61,0,4,57,15,In Stock
INVST0012928,20250428,P000539,57,0,6,51,15,In Stock
INVST0012929,20250528,P000539,51,0,1,50,15,In Stock
INVST0012930,20250628,P000539,50,0,0,50,15,In Stock
INVST0012931,20250728,P000539,50,0,4,46,15,In Stock
INVST0012932,20250828,P000539,46,0,0,46,15,In Stock
INVST0012933,20250928,P000539,46,0,0,46,15,In Stock
INVST0012934,20251028,P000539,46,0,0,46,15,In Stock
INVST0012935,20251128,P000539,46,0,8,38,15,In Stock
INVST0012936,20251228,P000539,38,0,0,38,15,In Stock
INVST0012937,20240128,P000540,100,0,2,98,20,In Stock
INVST0012938,20240228,P000540,98,0,3,95,20,In Stock
INVST0012939,20240328,P000540,95,0,1,94,20,In Stock
INVST0012940,20240428,P000540,94,22,2,114,20,In Stock
INVST0012941,20240528,P000540,114,0,6,108,20,In Stock
INVST0012942,20240628,P000540,108,0,0,108,20,In Stock
INVST0012943,20240728,P000540,108,0,0,108,20,In Stock
INVST0012944,20240828,P000540,108,0,3,105,20,In Stock
INVST0012945,20240928,P000540,105,0,2,103,20,In Stock
INVST0012946,20241028,P000540,103,0,4,99,20,In Stock
INVST0012947,20241128,P000540,99,0,4,95,20,In Stock
INVST0012948,20241228,P000540,95,0,8,87,20,In Stock
INVST0012949,20250128,P000540,87,0,2,85,20,In Stock
INVST0012950,20250228,P000540,85,0,3,82,20,In Stock
INVST0012951,20250328,P000540,82,0,1,81,20,In Stock
INVST0012952,20250428,P000540,81,0,0,81,20,In Stock
INVST0012953,20250528,P000540,81,0,3,78,20,In Stock
INVST0012954,20250628,P000540,78,0,3,75,20,In Stock
INVST0012955,20250728,P000540,75,0,2,73,20,In Stock
INVST0012956,20250828,P000540,73,0,2,71,20,In Stock
INVST0012957,20250928,P000540,71,48,4,115,20,In Stock
INVST0012958,20251028,P000540,115,0,0,115,20,In Stock
INVST0012959,20251128,P000540,115,0,5,110,20,In Stock
INVST0012960,20251228,P000540,110,0,2,108,20,In Stock
INVST0012961,20240128,P000541,100,0,0,100,20,In Stock
INVST0012962,20240228,P000541,100,0,0,100,20,In Stock
INVST0012963,20240328,P000541,100,0,2,98,20,In Stock
INVST0012964,20240428,P000541,98,0,0,98,20,In Stock
INVST0012965,20240528,P000541,98,22,2,118,20,In Stock
INVST0012966,20240628,P000541,118,0,8,110,20,In Stock
INVST0012967,20240728,P000541,110,0,4,106,20,In Stock
INVST0012968,20240828,P000541,106,0,6,100,20,In Stock
INVST0012969,20240928,P000541,100,0,0,100,20,In Stock
INVST0012970,20241028,P000541,100,0,0,100,20,In Stock
INVST0012971,20241128,P000541,100,0,0,100,20,In Stock
INVST0012972,20241228,P000541,100,0,0,100,20,In Stock
INVST0012973,20250128,P000541,100,0,2,98,20,In Stock
INVST0012974,20250228,P000541,98,0,0,98,20,In Stock
INVST0012975,20250328,P000541,98,0,1,97,20,In Stock
INVST0012976,20250428,P000541,97,0,0,97,20,In Stock
INVST0012977,20250528,P000541,97,0,3,94,20,In Stock
INVST0012978,20250628,P000541,94,0,3,91,20,In Stock
INVST0012979,20250728,P000541,91,0,7,84,20,In Stock
INVST0012980,20250828,P000541,84,0,9,75,20,In Stock
INVST0012981,20250928,P000541,75,0,6,69,20,In Stock
INVST0012982,20251028,P000541,69,0,1,68,20,In Stock
INVST0012983,20251128,P000541,68,0,0,68,20,In Stock
INVST0012984,20251228,P000541,68,0,4,64,20,In Stock
INVST0012985,20240128,P000542,100,0,1,99,35,In Stock
INVST0012986,20240228,P000542,99,0,0,99,35,In Stock
INVST0012987,20240328,P000542,99,0,0,99,35,In Stock
INVST0012988,20240428,P000542,99,0,3,96,35,In Stock
INVST0012989,20240528,P000542,96,0,0,96,35,In Stock
INVST0012990,20240628,P000542,96,0,5,91,35,In Stock
INVST0012991,20240728,P000542,91,0,6,85,35,In Stock
INVST0012992,20240828,P000542,85,0,11,74,35,In Stock
INVST0012993,20240928,P000542,74,0,1,73,35,In Stock
INVST0012994,20241028,P000542,73,0,0,73,35,In Stock
INVST0012995,20241128,P000542,73,0,3,70,35,In Stock
INVST0012996,20241228,P000542,70,0,0,70,35,In Stock
INVST0012997,20250128,P000542,70,0,1,69,35,In Stock
INVST0012998,20250228,P000542,69,0,1,68,35,In Stock
INVST0012999,20250328,P000542,68,0,2,66,35,In Stock
INVST0013000,20250428,P000542,66,0,6,60,35,In Stock
INVST0013001,20250528,P000542,60,0,1,59,35,In Stock
INVST0013002,20250628,P000542,59,0,3,56,35,In Stock
INVST0013003,20250728,P000542,56,0,1,55,35,In Stock
INVST0013004,20250828,P000542,55,0,0,55,35,In Stock
INVST0013005,20250928,P000542,55,21,1,75,35,In Stock
INVST0013006,20251028,P000542,75,0,2,73,35,In Stock
INVST0013007,20251128,P000542,73,0,3,70,35,In Stock
INVST0013008,20251228,P000542,70,0,8,62,35,In Stock
INVST0013009,20240128,P000543,100,0,0,100,35,In Stock
INVST0013010,20240228,P000543,100,0,0,100,35,In Stock
INVST0013011,20240328,P000543,100,0,3,97,35,In Stock
INVST0013012,20240428,P000543,97,0,1,96,35,In Stock
INVST0013013,20240528,P000543,96,0,2,94,35,In Stock
INVST0013014,20240628,P000543,94,0,0,94,35,In Stock
INVST0013015,20240728,P000543,94,0,0,94,35,In Stock
INVST0013016,20240828,P000543,94,0,4,90,35,In Stock
INVST0013017,20240928,P000543,90,0,0,90,35,In Stock
INVST0013018,20241028,P000543,90,25,5,110,35,In Stock
INVST0013019,20241128,P000543,110,0,1,109,35,In Stock
INVST0013020,20241228,P000543,109,0,6,103,35,In Stock
INVST0013021,20250128,P000543,103,0,3,100,35,In Stock
INVST0013022,20250228,P000543,100,0,3,97,35,In Stock
INVST0013023,20250328,P000543,97,0,0,97,35,In Stock
INVST0013024,20250428,P000543,97,0,2,95,35,In Stock
INVST0013025,20250528,P000543,95,0,0,95,35,In Stock
INVST0013026,20250628,P000543,95,0,0,95,35,In Stock
INVST0013027,20250728,P000543,95,0,6,89,35,In Stock
INVST0013028,20250828,P000543,89,0,3,86,35,In Stock
INVST0013029,20250928,P000543,86,26,6,106,35,In Stock
INVST0013030,20251028,P000543,106,0,0,106,35,In Stock
INVST0013031,20251128,P000543,106,0,2,104,35,In Stock
INVST0013032,20251228,P000543,104,23,3,124,35,In Stock
INVST0013033,20240128,P000544,100,0,0,100,20,In Stock
INVST0013034,20240228,P000544,100,0,2,98,20,In Stock
INVST0013035,20240328,P000544,98,0,1,97,20,In Stock
INVST0013036,20240428,P000544,97,28,8,117,20,In Stock
INVST0013037,20240528,P000544,117,0,3,114,20,In Stock
INVST0013038,20240628,P000544,114,0,4,110,20,In Stock
INVST0013039,20240728,P000544,110,0,0,110,20,In Stock
